,OriginalPrice,SalePrice,Discount,Ratings,Comments,Media,Brand,QtySold,Favourites,link,SubCat1,SubCat2,SubCat3,Content,LogQtySold,NORPercent
1232,15.9,12.6,21,5.0,1,1,Naturals by Watsons,3,0,https://shopee.sg/Naturals-By-Watsons-Rc.Bran-Soybn-C.Foam-i.195238920.3607842368?sp_atk=a8b7c547-f821-4b78-8fa5-a047239ec8c0,Beauty & Personal Care,Skincare,Cleanser,1036.0,1.0986122886681098,0.3333333333333333
1233,23.9,19.05,20,5.0,1,1,THAYERS,4,3,https://shopee.sg/Thayers-Original-Facial-Toner-355ml-i.195238920.3478343297?sp_atk=3a20fcac-2c9b-4c93-ae6c-9dce4fb1ff4a,Beauty & Personal Care,Skincare,Toners & Mists,1289.0,1.3862943611198906,0.25
1234,9.6,9.6,0,5.0,0,0,GATSBY,9,2,https://shopee.sg/Gatsby-Hair-Jam-Edgy-Nuance-110Ml-i.195238920.3288022773?sp_atk=69ed6ce3-3bdb-4969-8f48-c4617fbcfcc8,Beauty & Personal Care,Women's Hair Care,Treatment,724.0,2.1972245773362196,0.1111111111111111
1235,15.0,15.0,0,5.0,1,1,Freedom Cups,5,5,https://shopee.sg/Freedom-Cups-Natural-Fragrance-Free-Cleanser-236Ml-i.195238920.2952492654?sp_atk=554b5480-536f-4421-93cd-c13aef35657c,Health & Wellness,OTC Medications,Others,428.0,1.6094379124341003,0.2
1236,25.9,23.2,10,5.0,0,0,Eucerin,4,1,https://shopee.sg/Eucerin-Proacne-Sol-Scrub-100Ml-i.195238920.2919721261?sp_atk=e564a745-49e0-4a9f-aad7-0c08eef5c9e7,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,1083.0,1.3862943611198906,0.25
1237,9.6,9.6,0,5.0,1,0,GATSBY,8,0,https://shopee.sg/Gatsby-312-Moving-Rubber-Wild-Shake-80G-i.195238920.6787884813?sp_atk=2ee172e1-0a74-4e4a-9155-757cab750f86,Beauty & Personal Care,Women's Hair Care,Styling,571.0,2.0794415416798357,0.125
1238,8.9,7.9,11,5.0,0,0,Naturals by Watsons,4,5,https://shopee.sg/NATURALS-BY-WATSONS-Argan-Body-Scrub-200g-i.195238920.10600518152?sp_atk=2bca13ca-98d0-4cee-9561-777e10cf9689,Beauty & Personal Care,Bath & Body,Body Scrub,1395.0,1.3862943611198906,0.25
1239,28.7,25.75,10,5.0,1,0,Sebamed,6,0,https://shopee.sg/Sebamed-Moisturising-Cream-50Ml-i.195238920.9917231720?sp_atk=1b399068-9772-4c77-bfa7-8c2ad7474f9d,Beauty & Personal Care,Skincare,Moisturizer,516.0,1.791759469228055,0.16666666666666666
1240,29.8,26.7,10,5.0,1,1,DAENG GI MEO RI,4,1,https://shopee.sg/DAENG-GI-MEO-RI-Medicinal-Herb-Hair-Colour-Dark-Brown-60g-i.195238920.8650949973?sp_atk=71ca0652-276f-4866-be04-40c01016b441,Beauty & Personal Care,Women's Hair Care,Hair Color,267.0,1.3862943611198906,0.25
1241,6.8,6.8,0,5.0,1,1,GATSBY,12,0,https://shopee.sg/Gatsby-Styling-Gel-Super-Hard-i.195238920.8150882233?sp_atk=6fd2fe71-96ab-4ff7-b551-9bf6455c523c,Beauty & Personal Care,Women's Hair Care,Styling,254.0,2.4849066497880004,0.08333333333333333
1242,79.9,79.9,0,5.0,0,0,Eau Thermale Avene,3,3,https://shopee.sg/Eau-Thermale-Avene-A-Oxitive-Night-Peeling-Cream-(For-Sensitive-Skin)-30Ml-i.195238920.8017256261?sp_atk=684597bd-2a4d-4289-807e-73dcb13e1cf1,Beauty & Personal Care,Skincare,Moisturizer,788.0,1.0986122886681098,0.3333333333333333
1243,5.9,5.9,0,5.0,0,0,Garnier,4,1,https://shopee.sg/Garnier-Pure-Active-Matcha-De-Tox-Pollution-Oil-Deep-Clean-Foam-100Ml-i.195238920.7979773892?sp_atk=89e90643-8224-4534-8bb9-4f0c28d74181,Beauty & Personal Care,Men's Grooming,Face,1146.0,1.3862943611198906,0.25
1244,16.9,16.9,0,5.0,1,0,Herbal Essences,5,0,https://shopee.sg/Herbal-Essences-Argan-Oil-Deep-Repair-Hair-Mask-Cap-20Ml-i.195238920.7587917196?sp_atk=9bbf81e2-370a-4039-bb85-a6853fd6b8f2,Beauty & Personal Care,Women's Hair Care,Treatment,1219.0,1.6094379124341003,0.2
1245,33.9,28.7,15,5.0,0,0,Hada Labo,4,2,https://shopee.sg/Hada-Labo-Premium-Hydrating-Day-Cream-50G-i.195238920.7379774165?sp_atk=41ccec40-b316-4682-a504-104c3118095c,Beauty & Personal Care,Skincare,Moisturizer,1634.0,1.3862943611198906,0.25
1246,10.9,9.7,11,5.0,1,1,Nivea,6,3,https://shopee.sg/Nivea-Face-Care-Rose-Micellar-Wash-Gel-150Ml-i.195238920.6679836979?sp_atk=84a42088-ab54-487b-a437-7601096ddbf2,Beauty & Personal Care,Men's Grooming,Face,817.0,1.791759469228055,0.16666666666666666
1247,9.1,9.1,0,5.0,0,0,GATSBY,9,4,https://shopee.sg/Gatsby-Ultra-Tough-Styling-Clay-50g-i.195238920.4721349973?sp_atk=d246f472-0be7-4786-9f7d-6ce317812d16,Beauty & Personal Care,Women's Hair Care,Styling,636.0,2.1972245773362196,0.1111111111111111
1248,17.9,17.9,0,5.0,0,0,Hada Labo,3,2,https://shopee.sg/Hada-Labo-Mild-Peeling-Lotion-170Ml-i.195238920.4579772116?sp_atk=0bcb9e14-00d3-48e2-8302-49c83a1ab9a1,Beauty & Personal Care,Bath & Body,Body lotion,815.0,1.0986122886681098,0.3333333333333333
1249,60.3,60.3,0,5.0,1,1,Tebonin,7,2,https://shopee.sg/Tebonin-Forte-120mg-Film-Coated-Tablets-30s-i.195238920.4478731459?sp_atk=02b62b0b-1ef6-4a8e-89df-1d6d90ecabbe,Health & Wellness,Food Nutrition,Others,411.0,1.9459101490553132,0.14285714285714285
1250,8.2,8.2,0,5.0,0,0,Garnier,4,0,https://shopee.sg/GARNIER-Light-Brightening-Scrub-100ml-i.195238920.3379941063?sp_atk=29afdee8-3542-43c0-9f2e-7d1724744582,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,182.0,1.3862943611198906,0.25
1251,17.9,16.0,11,5.0,0,0,HASK,4,0,https://shopee.sg/Hask-Monoi-Coconut-Oil-5-In-1-Leave-In-Spray-175Ml-i.195238920.11101547086?sp_atk=eb6fccc1-7086-4d1a-8498-ca0779fa326b,Beauty & Personal Care,Men's Grooming,Hair,916.0,1.3862943611198906,0.5
1252,17.2,17.2,0,5.0,1,1,SUNPLAY,11,3,https://shopee.sg/Sunplay-Sport-Uv-Lotion-Spf120-Pa-35G-i.195238920.9917016319?sp_atk=909c70c2-552d-4355-a27b-42b97a87cf4b,Beauty & Personal Care,Skincare,Sun Care,1318.0,2.3978952727983707,0.18181818181818182
1253,32.9,32.9,0,5.0,2,2,Bio-essence,4,2,https://shopee.sg/Bio-Essence-Bio-Renew-Exfoliating-Gel-60G-i.195238920.8316984500?sp_atk=aba37b42-4a9a-4ab9-ab67-f3ed6ddd81e3,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,1209.0,1.3862943611198906,0.5
1254,35.9,32.2,10,5.0,1,1,Hada Labo,4,0,https://shopee.sg/Hada-Labo-Hydrating-Cream-50G-i.195238920.8216874096?sp_atk=2101c62c-a904-40a2-a5c2-64e260dac8de,Beauty & Personal Care,Skincare,Moisturizer,1450.0,1.3862943611198906,0.5
1255,25.0,15.0,40,5.0,2,2,VICHY,10,4,https://shopee.sg/VICHY-Dercos-Densi-solution-Shampoo-200ml-i.195238920.7887479118?sp_atk=1168b8cd-7c7f-41bc-9d92-8b5f37d6f04a,Beauty & Personal Care,Women's Hair Care,Shampoo,275.0,2.302585092994046,0.2
1256,37.9,37.9,0,5.0,1,1,3M,7,4,https://shopee.sg/FUTURO-For-Her-Slim-Silhouette-Wrist-Support-Adjustable-(Left-Hand)-1s-i.195238920.7783386479?sp_atk=eee58340-094b-4a55-b350-ceb3c13fec78,Sports & Outdoors,Recovery & Protection,Wrist & Arm Support,1168.0,1.9459101490553132,0.2857142857142857
1257,19.9,19.9,0,5.0,2,2,Maybelline New York,3,0,https://shopee.sg/Maybelline-Fit-Me-Matte-Poreless-Liquid-Foundation-335-Classic-Tan-Spf-(Pump)-30Ml-i.195238920.7679829123?sp_atk=a78e88a9-2869-4f50-8a51-e162d2704a3f,Beauty & Personal Care,Makeup,Foundation,1081.0,1.0986122886681098,0.6666666666666666
1258,25.9,25.9,0,5.0,0,0,L'OREAL PARIS,9,0,https://shopee.sg/L'OREAL-PARIS-MEN-EXPERT-Men-Expert-Vitalift-5-Moisturiser-50ml-i.195238920.4287521906?sp_atk=c1bb3529-ebd3-4069-a67b-f43a1dbcac15,Beauty & Personal Care,Men's Grooming,Face,1848.0,2.1972245773362196,0.2222222222222222
1259,12.9,11.5,11,5.0,0,0,Naturals by Watsons,7,8,https://shopee.sg/NATURALS-BY-WATSONS-Tea-Tree-Shampoo-490ml-i.195238920.11000517125?sp_atk=72ca29b1-c053-42c6-aba9-257859d76c7f,Beauty & Personal Care,Women's Hair Care,Shampoo,1140.0,1.9459101490553132,0.2857142857142857
1260,19.9,19.9,0,5.0,2,1,Maybelline New York,3,1,https://shopee.sg/Maybelline-Fit-Me-Matte-Poreless-Liquid-Foundation-128-Warm-Nude-Spf-(Pump)-30Ml-i.195238920.9916873625?sp_atk=5e528c37-1364-4ea9-98df-4a8af8948b4d,Beauty & Personal Care,Makeup,Foundation,1081.0,1.0986122886681098,0.6666666666666666
1261,6.4,6.4,0,5.0,1,1,Gillette,6,0,https://shopee.sg/Gillette-Foamy-Menthol-Shave-Foam-175G-i.195238920.9850881492?sp_atk=d267d780-5650-486d-a37d-d7af44e39a8e,Beauty & Personal Care,Men's Grooming,Shave,314.0,1.791759469228055,0.3333333333333333
1262,9.2,9.2,0,5.0,1,1,GATSBY,4,2,https://shopee.sg/Gatsby-Set-And-Keep-Spray-Ultra-Hard-200Ml-i.195238920.9550881514?sp_atk=bd2b222f-f3e1-4bae-9ef9-e6dffd0fa4dc,Beauty & Personal Care,Women's Hair Care,Styling,1103.0,1.3862943611198906,0.5
1263,95.0,95.0,0,5.0,0,0,BONOTOX,5,1,https://shopee.sg/Bonotox-Second-Skin-Cream-30Ml-i.195238920.9317021132?sp_atk=37edea23-8384-4ba6-8feb-514ac832ff5d,Beauty & Personal Care,Skincare,Moisturizer,1521.0,1.6094379124341003,0.4
1264,34.9,31.3,10,5.0,1,1,Eucerin,4,1,https://shopee.sg/Eucerin-Proacne-Clear-Treat-40Ml-i.195238920.9117265684?sp_atk=65b89179-8ddd-46be-8d75-8728acc113e3,Beauty & Personal Care,Skincare,Moisturizer,1622.0,1.3862943611198906,0.5
1265,13.6,12.15,11,5.0,0,0,Neutrogena,4,7,https://shopee.sg/Neutrogena-Deep-Clean%C2%AE-Blackhead-Eliminating-Daily-Scrub-100G-i.195238920.9016873736?sp_atk=c0f92215-69d9-4bf3-a160-f1f11c6d71c4,Beauty & Personal Care,Skincare,Exfoliators & Scrubs,1031.0,1.3862943611198906,0.5
1266,25.4,22.8,10,5.0,0,0,Eau Thermale Avene,3,4,https://shopee.sg/Eau-Thermale-Avene-Eau-Thermale-Cicalfate-Repair-Cream-40Ml-i.195238920.8317232495?sp_atk=ce00d666-81da-4aef-8e21-108d6b6a90ea,Beauty & Personal Care,Skincare,Moisturizer,948.0,1.0986122886681098,0.6666666666666666
1267,32.4,29.1,10,5.0,0,0,Ego,6,1,https://shopee.sg/Ego-Qv-Face-Rescue-Gel-25g-i.195238920.7279918157?sp_atk=dd4c1119-3385-4580-bbf3-9cc874cd3eab,Beauty & Personal Care,Skincare,Moisturizer,886.0,1.791759469228055,0.3333333333333333
1268,29.9,28.1,6,5.0,1,1,Ocean Health,6,1,https://shopee.sg/Ocean-Health-High-Strength-Omega-3-Vitamin-D3-60-Softgel-i.195238920.6679921110?sp_atk=364fdd3b-131b-4507-9b1c-6e63c1d8aacc,Health & Wellness,Food Nutrition,Others,397.0,1.791759469228055,0.3333333333333333
1269,9.85,9.85,0,5.0,1,1,Biore,6,1,https://shopee.sg/Biore-Men-Double-Control-Scrub-130G-i.195238920.6218637443?sp_atk=1463e025-da6b-4bfa-b0dd-825088656953,Beauty & Personal Care,Men's Grooming,Face,296.0,1.791759469228055,0.5
1270,14.9,14.9,0,5.0,1,1,Bigen,15,1,https://shopee.sg/Bigen-Speedy-881-Natural-Black-i.195238920.6218637415?sp_atk=accee1ab-ba65-439b-81aa-d61b991e79c6,Beauty & Personal Care,Women's Hair Care,Hair Color,686.0,2.70805020110221,0.13333333333333333
1271,8.9,7.9,11,5.0,1,1,Naturals by Watsons,6,4,https://shopee.sg/NATURALS-BY-WATSONS-Tea-Tree-Gel-Lotion-200ml-i.195238920.4887531637?sp_atk=d4447a1c-8439-41ca-8061-bb6d2b4c4a1b,Beauty & Personal Care,Bath & Body,Body lotion,1173.0,1.791759469228055,0.3333333333333333
1272,12.9,11.5,11,5.0,1,1,Naturals by Watsons,4,3,https://shopee.sg/NATURALS-BY-WATSONS-Aloe-Vera-Conditioner-490ml-i.195238920.4387532286?sp_atk=87f143ab-07d1-4ff4-a002-88f84540bf81,Beauty & Personal Care,Women's Hair Care,Conditioner,1407.0,1.3862943611198906,0.5
1273,26.5,26.5,0,5.0,0,0,NATURE'S ESSENCE,6,0,https://shopee.sg/NATURE'S-ESSENCE-Restful-Sleep-Capsules-30s-i.195238920.4083264394?sp_atk=8ddce0d7-afc9-4b5a-b0c1-8180686e77ae,Health & Wellness,Supplements,Men's Health,1114.0,1.791759469228055,0.3333333333333333
1274,4.7,4.15,12,5.0,0,0,Listerine,4,1,https://shopee.sg/Listerine-Mouthwash-Zero-250Ml-i.195238920.12833278020?sp_atk=a7e03325-dd0f-453a-81a1-a3be63b70db5,Beauty & Personal Care,Oral Care,Mouthwash,1088.0,1.3862943611198906,0.25
1275,49.9,44.8,10,5.0,2,1,La Roche-Posay,12,11,https://shopee.sg/La-Roche-Posay-Anthelios-Xl-Dry-Touch-Gel-Cream-Spf50-50Ml-i.195238920.3005883199?sp_atk=1ee7fcfd-9b9a-4999-ae85-2f46d6ddf8c3,Beauty & Personal Care,Skincare,Sun Care,1374.0,2.4849066497880004,0.25
1276,12.9,12.9,0,5.0,1,1,Herbal Essences,5,2,https://shopee.sg/Herbal-Essences-Herbal-Essences-Clean-White-Strawberry-Sweet-Mint-Shampoo-400Ml-i.195238920.9551052457?sp_atk=2f8fe1ef-5155-4155-b6ee-a627504b974a,Beauty & Personal Care,Women's Hair Care,Shampoo,763.0,1.6094379124341003,0.6
1277,16.4,14.7,10,5.0,2,0,Sebamed,27,13,https://shopee.sg/Sebamed-Anti-Bacterial-Cleansing-Foam-(Combats-Pimples-Blackheads-And-Skin-Impurities)-150Ml-i.195238920.9317016185?sp_atk=9d854868-bc2c-416f-b5ce-12f8b226038e,Beauty & Personal Care,Skincare,Cleanser,791.0,3.295836866004329,0.1111111111111111
1278,25.95,25.95,0,5.0,0,0,Scholl,4,6,https://shopee.sg/Scholl-Gel-Activ-Insole-Work-For-Male-1-Pair-i.195238920.8917693182?sp_atk=be96f6ce-b04d-4f79-b916-e82ec80d0a7d,Beauty & Personal Care,Bath & Body,Hand Care,410.0,1.3862943611198906,0.75
1279,39.9,35.8,10,5.0,0,0,Principle Nutrition,4,4,https://shopee.sg/Pn-Plus-Complete-Mens-MultiVitamin-i.195238920.8817649169?sp_atk=f85846ef-2d03-4bda-9865-bfed0918c4ad,Health & Wellness,Supplements,Multivitamin & Minerals,1661.0,1.3862943611198906,0.75
1280,7.15,7.15,0,5.0,1,1,Gaviscon,4,3,https://shopee.sg/GAVISCON-Liquid-Sachet-5X10ml-i.195238920.6709140139?sp_atk=1d6faba7-be77-4daa-8f45-9ba1f7406d19,Health & Wellness,OTC Medications,Others,519.0,1.3862943611198906,0.75
1281,18.9,18.9,0,5.0,1,1,Diane,11,5,https://shopee.sg/MOIST-DIANE-Botanical-Refresh-Smooth-Sicilian-Fruits-Shampoo-480ml-i.195238920.5587530033?sp_atk=a51f5f17-a9b2-49ef-b61d-f2c18e4aea40,Beauty & Personal Care,Women's Hair Care,Shampoo,1404.0,2.3978952727983707,0.2727272727272727
